D2;ActionState;timeScale;Frame;Time
D2;PREDRIVE;1;3549;29.58017
D2;PREDRIVE;1;3550;29.58846
D2;PREDRIVE;1;3551;29.59679
D2;PREDRIVE;1;3552;29.60509
D2;PREDRIVE;1;3553;29.61361
D2;PREDRIVE;1;3554;29.62191
D2;PREDRIVE;1;3555;29.63013
D2;PREDRIVE;1;3556;29.63843
D2;PREDRIVE;1;3557;29.64681
D2;PREDRIVE;1;3558;29.65503
D2;PREDRIVE;1;3559;29.66341
D2;PREDRIVE;1;3560;29.67175
D2;PREDRIVE;1;3561;29.68003
D2;PREDRIVE;1;3562;29.68833
D2;PREDRIVE;1;3563;29.69668
D2;PREDRIVE;1;3564;29.70498
D2;PREDRIVE;1;3565;29.71341
D2;PREDRIVE;1;3566;29.72168
D2;PREDRIVE;1;3567;29.72994
D2;PREDRIVE;1;3568;29.73834
D2;PREDRIVE;1;3569;29.74683
D2;PREDRIVE;1;3570;29.75504
D2;PREDRIVE;1;3571;29.76348
D2;PREDRIVE;1;3572;29.77169
D2;PREDRIVE;1;3573;29.77995
D2;PREDRIVE;1;3574;29.78838
D2;PREDRIVE;1;3575;29.79657
D2;PREDRIVE;1;3576;29.80511
D2;PREDRIVE;1;3577;29.81322
D2;PREDRIVE;1;3578;29.8216
D2;PREDRIVE;1;3579;29.82994
D2;PREDRIVE;1;3580;29.83823
D2;PREDRIVE;1;3581;29.84668
D2;PREDRIVE;1;3582;29.8551
D2;PREDRIVE;1;3583;29.86317
D2;PREDRIVE;1;3584;29.8716
D2;PREDRIVE;1;3585;29.87987
D2;PREDRIVE;1;3586;29.88818
D2;PREDRIVE;1;3587;29.89655
D2;PREDRIVE;1;3588;29.90483
D2;PREDRIVE;1;3589;29.91316
D2;PREDRIVE;1;3590;29.92148
D2;PREDRIVE;1;3591;29.9302
D2;PREDRIVE;1;3592;29.9382
D2;PREDRIVE;1;3593;29.94646
D2;PREDRIVE;1;3594;29.95494
D2;PREDRIVE;1;3595;29.96309
D2;PREDRIVE;1;3596;29.9715
D2;PREDRIVE;1;3597;29.97972
D2;PREDRIVE;1;3598;29.98812
D2;PREDRIVE;1;3599;29.99641
D2;PREDRIVE;1;3600;30.00473
D2;PREDRIVE;1;3601;30.01326
D2;PREDRIVE;1;3602;30.02147
D2;PREDRIVE;1;3603;30.02976
D2;PREDRIVE;1;3604;30.03802
D2;PREDRIVE;1;3605;30.04646
D2;PREDRIVE;1;3606;30.05468
D2;PREDRIVE;1;3607;30.06301
D2;PREDRIVE;1;3608;30.0713
D2;PREDRIVE;1;3609;30.07964
D2;PREDRIVE;1;3610;30.08819
D2;PREDRIVE;1;3611;30.09634
D2;PREDRIVE;1;3612;30.10482
D2;PREDRIVE;1;3613;30.11308
D2;PREDRIVE;1;3614;30.1218
D2;PREDRIVE;1;3615;30.12971
D2;PREDRIVE;1;3616;30.13799
D2;PREDRIVE;1;3617;30.14638
D2;PREDRIVE;1;3618;30.15459
D2;PREDRIVE;1;3619;30.16294
D2;PREDRIVE;1;3620;30.17119
D2;PREDRIVE;1;3621;30.17961
D2;PREDRIVE;1;3622;30.18795
D2;PREDRIVE;1;3623;30.19691
D2;PREDRIVE;1;3624;30.20459
D2;PREDRIVE;1;3625;30.21294
D2;PREDRIVE;1;3626;30.22137
D2;PREDRIVE;1;3627;30.23008
D2;PREDRIVE;1;3628;30.23805
D2;PREDRIVE;1;3629;30.24621
D2;PREDRIVE;1;3630;30.25469
D2;PREDRIVE;1;3631;30.26291
D2;PREDRIVE;1;3632;30.27147
D2;PREDRIVE;1;3633;30.27979
D2;PREDRIVE;1;3634;30.28784
D2;PREDRIVE;1;3635;30.2962
D2;PREDRIVE;1;3636;30.30447
D2;PREDRIVE;1;3637;30.31285
D2;PREDRIVE;1;3638;30.32112
D2;PREDRIVE;1;3639;30.32945
D2;PREDRIVE;1;3640;30.33775
D2;PREDRIVE;1;3641;30.34608
D2;PREDRIVE;1;3642;30.35454
D2;PREDRIVE;1;3643;30.36274
D2;PREDRIVE;1;3644;30.37106
D2;PREDRIVE;1;3645;30.37945
D2;PREDRIVE;1;3646;30.38783
D2;PREDRIVE;1;3647;30.39623
D2;PREDRIVE;1;3648;30.4044
D2;PREDRIVE;1;3649;30.41272
D2;PREDRIVE;1;3650;30.42112
D2;PREDRIVE;1;3651;30.42943
D2;PREDRIVE;1;3652;30.43778
D2;PREDRIVE;1;3653;30.44618
D2;PREDRIVE;1;3654;30.45442
D2;PREDRIVE;1;3655;30.46268
D2;PREDRIVE;1;3656;30.47095
D2;PREDRIVE;1;3657;30.47939
D2;PREDRIVE;1;3658;30.48764
D2;PREDRIVE;1;3659;30.49605
D2;PREDRIVE;1;3660;30.50433
D2;PREDRIVE;1;3661;30.51271
D2;PREDRIVE;1;3662;30.52091
D2;PREDRIVE;1;3663;30.52929
D2;PREDRIVE;1;3664;30.53752
D2;PREDRIVE;1;3665;30.54587
D2;PREDRIVE;1;3666;30.55428
D2;PREDRIVE;1;3667;30.56267
D2;PREDRIVE;1;3668;30.57152
D2;PREDRIVE;1;3669;30.57927
D2;PREDRIVE;1;3670;30.58815
D2;PREDRIVE;1;3671;30.59634
D2;PREDRIVE;1;3672;30.60433
D2;PREDRIVE;1;3673;30.61258
D2;PREDRIVE;1;3674;30.62081
D2;PREDRIVE;1;3675;30.62917
D2;PREDRIVE;1;3676;30.63754
D2;PREDRIVE;1;3677;30.64591
D2;PREDRIVE;1;3678;30.6543
D2;PREDRIVE;1;3679;30.66254
D2;PREDRIVE;1;3680;30.67087
D2;PREDRIVE;1;3681;30.67924
D2;PREDRIVE;1;3682;30.68744
D2;PREDRIVE;1;3683;30.69577
D2;PREDRIVE;1;3684;30.70412
D2;PREDRIVE;1;3685;30.71241
D2;PREDRIVE;1;3686;30.72071
D2;PREDRIVE;1;3687;30.72912
D2;PREDRIVE;1;3688;30.73747
D2;PREDRIVE;1;3689;30.74584
D2;PREDRIVE;1;3690;30.75413
D2;PREDRIVE;1;3691;30.76244
D2;PREDRIVE;1;3692;30.77079
D2;PREDRIVE;1;3693;30.77908
D2;PREDRIVE;1;3694;30.78736
D2;PREDRIVE;1;3695;30.79575
D2;PREDRIVE;1;3696;30.80404
D2;PREDRIVE;1;3697;30.81234
D2;PREDRIVE;1;3698;30.82088
D2;PREDRIVE;1;3699;30.82899
D2;PREDRIVE;1;3700;30.83742
D2;PREDRIVE;1;3701;30.84581
D2;PREDRIVE;1;3702;30.85403
D2;PREDRIVE;1;3703;30.86244
D2;PREDRIVE;1;3704;30.87065
D2;PREDRIVE;1;3705;30.87892
D2;PREDRIVE;1;3706;30.88732
D2;PREDRIVE;1;3707;30.89581
D2;PREDRIVE;1;3708;30.90411
D2;PREDRIVE;1;3709;30.91227
D2;PREDRIVE;1;3710;30.92052
D2;PREDRIVE;1;3711;30.92897
D2;PREDRIVE;1;3712;30.93732
D2;PREDRIVE;1;3713;30.94554
D2;PREDRIVE;1;3714;30.9539
D2;PREDRIVE;1;3715;30.96229
D2;PREDRIVE;1;3716;30.97049
D2;PREDRIVE;1;3717;30.97886
D2;PREDRIVE;1;3718;30.9872
D2;PREDRIVE;1;3719;30.99555
D2;PREDRIVE;1;3720;31.00379
D2;PREDRIVE;1;3721;31.01227
D2;PREDRIVE;1;3722;31.02068
D2;PREDRIVE;1;3723;31.02873
D2;PREDRIVE;1;3724;31.03723
D2;PREDRIVE;1;3725;31.04546
D2;PREDRIVE;1;3726;31.05372
D2;PREDRIVE;1;3727;31.0622
D2;PREDRIVE;1;3728;31.07044
D2;PREDRIVE;1;3729;31.0788
D2;PREDRIVE;1;3730;31.0871
D2;PREDRIVE;1;3731;31.09538
D2;PREDRIVE;1;3732;31.10383
D2;PREDRIVE;1;3733;31.1122
D2;PREDRIVE;1;3734;31.12074
D2;PREDRIVE;1;3735;31.12875
D2;PREDRIVE;1;3736;31.13713
D2;PREDRIVE;1;3737;31.14533
D2;PREDRIVE;1;3738;31.15372
D2;PREDRIVE;1;3739;31.16224
D2;PREDRIVE;1;3740;31.17035
D2;PREDRIVE;1;3741;31.1787
D2;PREDRIVE;1;3742;31.18696
D2;PREDRIVE;1;3743;31.19536
D2;PREDRIVE;1;3744;31.20374
D2;PREDRIVE;1;3745;31.21297
D2;PREDRIVE;1;3746;31.22033
D2;PREDRIVE;1;3747;31.22868
D2;PREDRIVE;1;3748;31.23693
D2;PREDRIVE;1;3749;31.2453
D2;PREDRIVE;1;3750;31.25368
D2;PREDRIVE;1;3751;31.26202
D2;PREDRIVE;1;3752;31.27032
D2;PREDRIVE;1;3753;31.27861
D2;PREDRIVE;1;3754;31.28694
D2;PREDRIVE;1;3755;31.29533
D2;PREDRIVE;1;3756;31.30367
D2;PREDRIVE;1;3757;31.31195
D2;PREDRIVE;1;3758;31.32024
D2;PREDRIVE;1;3759;31.32854
D2;PREDRIVE;1;3760;31.3369
D2;PREDRIVE;1;3761;31.34525
D2;PREDRIVE;1;3762;31.35357
D2;PREDRIVE;1;3763;31.36185
D2;PREDRIVE;1;3764;31.37016
D2;PREDRIVE;1;3765;31.37863
D2;PREDRIVE;1;3766;31.38691
D2;PREDRIVE;1;3767;31.39516
D2;PREDRIVE;1;3768;31.40386
D2;PREDRIVE;1;3769;31.4118
D2;PREDRIVE;1;3770;31.42012
D2;PREDRIVE;1;3771;31.42854
D2;PREDRIVE;1;3772;31.43681
D2;PREDRIVE;1;3773;31.44515
D2;PREDRIVE;1;3774;31.45342
D2;PREDRIVE;1;3775;31.46176
D2;PREDRIVE;1;3776;31.47017
D2;PREDRIVE;1;3777;31.47848
D2;PREDRIVE;1;3778;31.48674
D2;PREDRIVE;1;3779;31.49501
D2;PREDRIVE;1;3780;31.5038
D2;PREDRIVE;1;3781;31.51179
D2;PREDRIVE;1;3782;31.52003
D2;PREDRIVE;1;3783;31.52832
D2;PREDRIVE;1;3784;31.53676
D2;PREDRIVE;1;3785;31.5451
D2;PREDRIVE;1;3786;31.55335
D2;PREDRIVE;1;3787;31.56177
D2;PREDRIVE;1;3788;31.56998
D2;PREDRIVE;1;3789;31.57833
D2;PREDRIVE;1;3790;31.58668
D2;PREDRIVE;1;3791;31.595
D2;PREDRIVE;1;3792;31.60339
D2;PREDRIVE;1;3793;31.61165
D2;PREDRIVE;1;3794;31.62043
D2;PREDRIVE;1;3795;31.62825
D2;PREDRIVE;1;3796;31.63664
D2;PREDRIVE;1;3797;31.64515
D2;PREDRIVE;1;3798;31.65335
D2;PREDRIVE;1;3799;31.66152
D2;PREDRIVE;1;3800;31.66989
D2;PREDRIVE;1;3801;31.67826
D2;PREDRIVE;1;3802;31.68658
D2;PREDRIVE;1;3803;31.69497
D2;PREDRIVE;1;3804;31.70332
D2;PREDRIVE;1;3805;31.7123
D2;PREDRIVE;1;3806;31.71992
D2;PREDRIVE;1;3807;31.72822
D2;PREDRIVE;1;3808;31.73656
D2;PREDRIVE;1;3809;31.74494
D2;PREDRIVE;1;3810;31.75321
D2;PREDRIVE;1;3811;31.76156
D2;PREDRIVE;1;3812;31.76978
D2;PREDRIVE;1;3813;31.7781
D2;PREDRIVE;1;3814;31.78648
D2;PREDRIVE;1;3815;31.79486
D2;PREDRIVE;1;3816;31.80315
D2;PREDRIVE;1;3817;31.81147
D2;PREDRIVE;1;3818;31.82005
D2;PREDRIVE;1;3819;31.82815
D2;PREDRIVE;1;3820;31.83652
D2;PREDRIVE;1;3821;31.8448
D2;PREDRIVE;1;3822;31.85369
D2;PREDRIVE;1;3823;31.86138
D2;PREDRIVE;1;3824;31.87025
D2;PREDRIVE;1;3825;31.87807
D2;PREDRIVE;1;3826;31.8865
D2;PREDRIVE;1;3827;31.89472
D2;PREDRIVE;1;3828;31.90303
D2;PREDRIVE;1;3829;31.91131
D2;PREDRIVE;1;3830;31.92011
D2;PREDRIVE;1;3831;31.92807
D2;PREDRIVE;1;3832;31.93636
D2;PREDRIVE;1;3833;31.94461
D2;PREDRIVE;1;3834;31.95317
D2;PREDRIVE;1;3835;31.9613
D2;PREDRIVE;1;3836;31.96961
D2;PREDRIVE;1;3837;31.97801
D2;PREDRIVE;1;3838;31.98636
D2;PREDRIVE;1;3839;31.99463
D2;PREDRIVE;1;3840;32.00292
D2;PREDRIVE;1;3841;32.0113
D2;PREDRIVE;1;3842;32.01963
D2;PREDRIVE;1;3843;32.02804
D2;PREDRIVE;1;3844;32.03633
D2;PREDRIVE;1;3845;32.04458
D2;PREDRIVE;1;3846;32.05293
D2;PREDRIVE;1;3847;32.06123
D2;PREDRIVE;1;3848;32.06952
D2;PREDRIVE;1;3849;32.07785
D2;PREDRIVE;1;3850;32.08619
D2;PREDRIVE;1;3851;32.09451
D2;PREDRIVE;1;3852;32.103
D2;PREDRIVE;1;3853;32.11118
D2;PREDRIVE;1;3854;32.11958
D2;PREDRIVE;1;3855;32.12787
D2;PREDRIVE;1;3856;32.1362
D2;PREDRIVE;1;3857;32.14465
D2;PREDRIVE;1;3858;32.15278
D2;PREDRIVE;1;3859;32.16117
D2;PREDRIVE;1;3860;32.16948
D2;PREDRIVE;1;3861;32.17817
D2;PREDRIVE;1;3862;32.18607
D2;PREDRIVE;1;3863;32.19457
D2;PREDRIVE;1;3864;32.2028
D2;PREDRIVE;1;3865;32.21106
D2;PREDRIVE;1;3866;32.21943
D2;PREDRIVE;1;3867;32.22774
D2;PREDRIVE;1;3868;32.23608
D2;PREDRIVE;1;3869;32.24445
D2;PREDRIVE;1;3870;32.2529
D2;PREDRIVE;1;3871;32.26112
D2;PREDRIVE;1;3872;32.26939
D2;PREDRIVE;1;3873;32.27802
D2;PREDRIVE;1;3874;32.28613
D2;PREDRIVE;1;3875;32.29448
D2;PREDRIVE;1;3876;32.30276
D2;PREDRIVE;1;3877;32.31104
D2;PREDRIVE;1;3878;32.31932
D2;PREDRIVE;1;3879;32.32778
D2;PREDRIVE;1;3880;32.33602
D2;PREDRIVE;1;3881;32.34439
D2;PREDRIVE;1;3882;32.35263
D2;PREDRIVE;1;3883;32.36115
D2;PREDRIVE;1;3884;32.36994
D2;PREDRIVE;1;3885;32.37775
D2;PREDRIVE;1;3886;32.38618
D2;PREDRIVE;1;3887;32.39434
D2;PREDRIVE;1;3888;32.40265
D2;PREDRIVE;1;3889;32.41104
D2;PREDRIVE;1;3890;32.41927
D2;PREDRIVE;1;3891;32.4277
D2;PREDRIVE;1;3892;32.43589
D2;PREDRIVE;1;3893;32.44427
D2;PREDRIVE;1;3894;32.45256
D2;PREDRIVE;1;3895;32.46095
D2;PREDRIVE;1;3896;32.46927
D2;PREDRIVE;1;3897;32.47752
D2;PREDRIVE;1;3898;32.4859
D2;PREDRIVE;1;3899;32.4943
D2;PREDRIVE;1;3900;32.50265
D2;PREDRIVE;1;3901;32.51087
D2;PREDRIVE;1;3902;32.51917
D2;PREDRIVE;1;3903;32.52753
D2;PREDRIVE;1;3904;32.53595
D2;PREDRIVE;1;3905;32.54416
D2;PREDRIVE;1;3906;32.55262
D2;PREDRIVE;1;3907;32.56086
D2;PREDRIVE;1;3908;32.56914
D2;PREDRIVE;1;3909;32.57747
D2;PREDRIVE;1;3910;32.58577
D2;PREDRIVE;1;3911;32.59412
D2;PREDRIVE;1;3912;32.60244
D2;PREDRIVE;1;3913;32.61068
D2;PREDRIVE;1;3914;32.61917
D2;PREDRIVE;1;3915;32.62751
D2;PREDRIVE;1;3916;32.63577
D2;PREDRIVE;1;3917;32.64418
D2;PREDRIVE;1;3918;32.65247
D2;PREDRIVE;1;3919;32.6607
D2;PREDRIVE;1;3920;32.669
D2;PREDRIVE;1;3921;32.67752
D2;PREDRIVE;1;3922;32.68567
D2;PREDRIVE;1;3923;32.69405
D2;PREDRIVE;1;3924;32.70235
D2;PREDRIVE;1;3925;32.71068
D2;PREDRIVE;1;3926;32.71922
D2;PREDRIVE;1;3927;32.72738
D2;PREDRIVE;1;3928;32.73581
D2;PREDRIVE;1;3929;32.74408
D2;PREDRIVE;1;3930;32.7524
D2;PREDRIVE;1;3931;32.76071
D2;PREDRIVE;1;3932;32.76895
D2;PREDRIVE;1;3933;32.77732
D2;PREDRIVE;1;3934;32.78559
D2;PREDRIVE;1;3935;32.79396
D2;PREDRIVE;1;3936;32.80225
D2;PREDRIVE;1;3937;32.81055
D2;PREDRIVE;1;3938;32.81889
D2;PREDRIVE;1;3939;32.8274
D2;PREDRIVE;1;3940;32.83565
D2;PREDRIVE;1;3941;32.84388
D2;PREDRIVE;1;3942;32.85257
D2;PREDRIVE;1;3943;32.86054
D2;PREDRIVE;1;3944;32.86941
D2;PREDRIVE;1;3945;32.87716
D2;PREDRIVE;1;3946;32.88568
D2;PREDRIVE;1;3947;32.89383
D2;PREDRIVE;1;3948;32.90221
D2;PREDRIVE;1;3949;32.91055
D2;PREDRIVE;1;3950;32.91895
D2;PREDRIVE;1;3951;32.92718
D2;PREDRIVE;1;3952;32.9356
D2;PREDRIVE;1;3953;32.94377
D2;PREDRIVE;1;3954;32.9521
D2;PREDRIVE;1;3955;32.96051
D2;PREDRIVE;1;3956;32.96878
D2;PREDRIVE;1;3957;32.97711
D2;PREDRIVE;1;3958;32.98542
D2;PREDRIVE;1;3959;32.99369
D2;PREDRIVE;1;3960;33.00212
D2;PREDRIVE;1;3961;33.01048
D2;PREDRIVE;1;3962;33.01874
D2;PREDRIVE;1;3963;33.02702
D2;PREDRIVE;1;3964;33.03556
D2;PREDRIVE;1;3965;33.04371
D2;PREDRIVE;1;3966;33.05207
D2;PREDRIVE;1;3967;33.06044
D2;PREDRIVE;1;3968;33.0687
D2;PREDRIVE;1;3969;33.07703
D2;PREDRIVE;1;3970;33.08528
D2;PREDRIVE;1;3971;33.09394
D2;PREDRIVE;1;3972;33.10204
D2;PREDRIVE;1;3973;33.11065
D2;PREDRIVE;1;3974;33.11885
D2;PREDRIVE;1;3975;33.12729
D2;PREDRIVE;1;3976;33.13539
D2;PREDRIVE;1;3977;33.14355
D2;PREDRIVE;1;3978;33.152
D2;PREDRIVE;1;3979;33.16057
D2;PREDRIVE;1;3980;33.16858
D2;PREDRIVE;1;3981;33.17691
D2;PREDRIVE;1;3982;33.18526
D2;PREDRIVE;1;3983;33.19361
D2;PREDRIVE;1;3984;33.20197
D2;PREDRIVE;1;3985;33.21026
D2;PREDRIVE;1;3986;33.2186
D2;PREDRIVE;1;3987;33.22686
D2;PREDRIVE;1;3988;33.23517
D2;PREDRIVE;1;3989;33.24354
D2;PREDRIVE;1;3990;33.25186
D2;PREDRIVE;1;3991;33.26019
D2;PREDRIVE;1;3992;33.26846
D2;PREDRIVE;1;3993;33.27681
D2;PREDRIVE;1;3994;33.28521
D2;PREDRIVE;1;3995;33.29356
D2;PREDRIVE;1;3996;33.30204
D2;PREDRIVE;1;3997;33.3101
D2;PREDRIVE;1;3998;33.31916
D2;PREDRIVE;1;3999;33.3268
D2;PREDRIVE;1;4000;33.3351
D2;PREDRIVE;1;4001;33.34344
D2;PREDRIVE;1;4002;33.35169
D2;PREDRIVE;1;4003;33.36004
D2;PREDRIVE;1;4004;33.36899
D2;PREDRIVE;1;4005;33.37684
D2;PREDRIVE;1;4006;33.38504
D2;PREDRIVE;1;4007;33.39337
D2;PREDRIVE;1;4008;33.40176
D2;PREDRIVE;1;4009;33.41001
D2;PREDRIVE;1;4010;33.41838
D2;PREDRIVE;1;4011;33.42675
D2;PREDRIVE;1;4012;33.43501
D2;PREDRIVE;1;4013;33.44342
D2;PREDRIVE;1;4014;33.45187
D2;PREDRIVE;1;4015;33.46017
D2;PREDRIVE;1;4016;33.46836
D2;PREDRIVE;1;4017;33.47663
D2;PREDRIVE;1;4018;33.48495
D2;PREDRIVE;1;4019;33.49382
D2;PREDRIVE;1;4020;33.50167
D2;PREDRIVE;1;4021;33.51004
D2;PREDRIVE;1;4022;33.51829
D2;PREDRIVE;1;4023;33.52664
D2;PREDRIVE;1;4024;33.5349
D2;PREDRIVE;1;4025;33.54328
D2;PREDRIVE;1;4026;33.55177
D2;PREDRIVE;1;4027;33.56011
D2;PREDRIVE;1;4028;33.56823
D2;PREDRIVE;1;4029;33.57669
D2;PREDRIVE;1;4030;33.58481
D2;PREDRIVE;1;4031;33.59331
D2;PREDRIVE;1;4032;33.60154
D2;PREDRIVE;1;4033;33.60986
D2;PREDRIVE;1;4034;33.61913
D2;PREDRIVE;1;4035;33.62661
D2;PREDRIVE;1;4036;33.63491
D2;PREDRIVE;1;4037;33.64326
D2;PREDRIVE;1;4038;33.65148
D2;PREDRIVE;1;4039;33.6598
D2;PREDRIVE;1;4040;33.66816
D2;PREDRIVE;1;4041;33.67646
D2;PREDRIVE;1;4042;33.68477
D2;PREDRIVE;1;4043;33.6932
D2;PREDRIVE;1;4044;33.70143
D2;PREDRIVE;1;4045;33.70979
D2;PREDRIVE;1;4046;33.71811
D2;PREDRIVE;1;4047;33.72646
D2;PREDRIVE;1;4048;33.73489
D2;PREDRIVE;1;4049;33.74305
D2;PREDRIVE;1;4050;33.75137
D2;PREDRIVE;1;4051;33.75971
D2;PREDRIVE;1;4052;33.76801
D2;PREDRIVE;1;4053;33.77649
D2;PREDRIVE;1;4054;33.78475
D2;PREDRIVE;1;4055;33.79312
D2;PREDRIVE;1;4056;33.8015
D2;PREDRIVE;1;4057;33.80969
D2;PREDRIVE;1;4058;33.81804
D2;PREDRIVE;1;4059;33.82647
D2;PREDRIVE;1;4060;33.83471
D2;PREDRIVE;1;4061;33.84305
D2;PREDRIVE;1;4062;33.85137
D2;PREDRIVE;1;4063;33.85979
D2;PREDRIVE;1;4064;33.86792
D2;PREDRIVE;1;4065;33.87627
D2;PREDRIVE;1;4066;33.88463
D2;PREDRIVE;1;4067;33.89293
D2;PREDRIVE;1;4068;33.90124
D2;PREDRIVE;1;4069;33.90959
D2;PREDRIVE;1;4070;33.918
D2;PREDRIVE;1;4071;33.92627
D2;PREDRIVE;1;4072;33.93459
D2;PREDRIVE;1;4073;33.94288
D2;PREDRIVE;1;4074;33.95129
D2;PREDRIVE;1;4075;33.95951
D2;PREDRIVE;1;4076;33.96783
D2;PREDRIVE;1;4077;33.97621
D2;PREDRIVE;1;4078;33.98477
D2;PREDRIVE;1;4079;33.99357
D2;PREDRIVE;1;4080;34.00125
D2;PREDRIVE;1;4081;34.00954
D2;PREDRIVE;1;4082;34.01784
D2;PREDRIVE;1;4083;34.02629
D2;PREDRIVE;1;4084;34.0345
D2;PREDRIVE;1;4085;34.04309
D2;PREDRIVE;1;4086;34.05127
D2;PREDRIVE;1;4087;34.0595
D2;PREDRIVE;1;4088;34.06778
D2;PREDRIVE;1;4089;34.07626
D2;PREDRIVE;1;4090;34.08455
D2;PREDRIVE;1;4091;34.0928
D2;PREDRIVE;1;4092;34.10137
D2;PREDRIVE;1;4093;34.10943
D2;PREDRIVE;1;4094;34.11774
D2;PREDRIVE;1;4095;34.12605
D2;PREDRIVE;1;4096;34.13445
D2;PREDRIVE;1;4097;34.14269
D2;PREDRIVE;1;4098;34.15125
D2;PREDRIVE;1;4099;34.1594
D2;PREDRIVE;1;4100;34.16771
D2;PREDRIVE;1;4101;34.17605
D2;PREDRIVE;1;4102;34.18458
D2;PREDRIVE;1;4103;34.19285
D2;PREDRIVE;1;4104;34.2011
D2;PREDRIVE;1;4105;34.20971
D2;PREDRIVE;1;4106;34.21766
D2;PREDRIVE;1;4107;34.22594
D2;PREDRIVE;1;4108;34.23429
D2;PREDRIVE;1;4109;34.24263
D2;PREDRIVE;1;4110;34.2509
D2;PREDRIVE;1;4111;34.25935
D2;PREDRIVE;1;4112;34.2676
D2;PREDRIVE;1;4113;34.27595
D2;PREDRIVE;1;4114;34.28434
D2;PREDRIVE;1;4115;34.29269
D2;PREDRIVE;1;4116;34.30085
D2;PREDRIVE;1;4117;34.30931
D2;PREDRIVE;1;4118;34.31758
D2;PREDRIVE;1;4119;34.32594
D2;PREDRIVE;1;4120;34.33421
D2;PREDRIVE;1;4121;34.34263
D2;PREDRIVE;1;4122;34.35081
D2;PREDRIVE;1;4123;34.35922
D2;PREDRIVE;1;4124;34.36832
D2;PREDRIVE;1;4125;34.37586
D2;PREDRIVE;1;4126;34.38416
D2;PREDRIVE;1;4127;34.39252
D2;PREDRIVE;1;4128;34.40082
D2;PREDRIVE;1;4129;34.40918
D2;PREDRIVE;1;4130;34.41745
D2;PREDRIVE;1;4131;34.42582
D2;PREDRIVE;1;4132;34.43414
D2;PREDRIVE;1;4133;34.44244
D2;PREDRIVE;1;4134;34.45079
D2;PREDRIVE;1;4135;34.45916
D2;PREDRIVE;1;4136;34.46741
D2;PREDRIVE;1;4137;34.47573
D2;PREDRIVE;1;4138;34.48406
D2;PREDRIVE;1;4139;34.4939
D2;PREDRIVE;1;4140;34.50079
D2;PREDRIVE;1;4141;34.50912
D2;PREDRIVE;1;4142;34.51742
D2;PREDRIVE;1;4143;34.52573
D2;PREDRIVE;1;4144;34.53404
D2;PREDRIVE;1;4145;34.54243
D2;PREDRIVE;1;4146;34.5508
D2;PREDRIVE;1;4147;34.55904
D2;PREDRIVE;1;4148;34.56736
D2;PREDRIVE;1;4149;34.57571
D2;PREDRIVE;1;4150;34.58391
D2;PREDRIVE;1;4151;34.59239
D2;PREDRIVE;1;4152;34.60068
D2;PREDRIVE;1;4153;34.60902
D2;PREDRIVE;1;4154;34.61734
D2;PREDRIVE;1;4155;34.6256
D2;PREDRIVE;1;4156;34.63396
D2;PREDRIVE;1;4157;34.64236
D2;PREDRIVE;1;4158;34.65055
D2;PREDRIVE;1;4159;34.65891
D2;PREDRIVE;1;4160;34.66727
D2;PREDRIVE;1;4161;34.67557
D2;PREDRIVE;1;4162;34.68398
D2;PREDRIVE;1;4163;34.69226
D2;PREDRIVE;1;4164;34.7005
D2;PREDRIVE;1;4165;34.70884
D2;PREDRIVE;1;4166;34.71719
D2;PREDRIVE;1;4167;34.7255
D2;PREDRIVE;1;4168;34.73393
D2;PREDRIVE;1;4169;34.74293
D2;PREDRIVE;1;4170;34.75047
D2;PREDRIVE;1;4171;34.75902
D2;PREDRIVE;1;4172;34.7672
D2;PREDRIVE;1;4173;34.77548
D2;PREDRIVE;1;4174;34.78381
D2;PREDRIVE;1;4175;34.79213
D2;PREDRIVE;1;4176;34.80041
D2;PREDRIVE;1;4177;34.8088
D2;PREDRIVE;1;4178;34.81724
D2;PREDRIVE;1;4179;34.82561
D2;PREDRIVE;1;4180;34.83386
D2;PREDRIVE;1;4181;34.8423
D2;PREDRIVE;1;4182;34.85078
D2;PREDRIVE;1;4183;34.85886
D2;PREDRIVE;1;4184;34.86711
D2;PREDRIVE;1;4185;34.87538
D2;PREDRIVE;1;4186;34.88375
D2;PREDRIVE;1;4187;34.89207
D2;PREDRIVE;1;4188;34.90058
D2;PREDRIVE;1;4189;34.90931
D2;PREDRIVE;1;4190;34.91716
D2;PREDRIVE;1;4191;34.92537
D2;PREDRIVE;1;4192;34.93373
D2;PREDRIVE;1;4193;34.94213
D2;PREDRIVE;1;4194;34.9503
D2;PREDRIVE;1;4195;34.95871
D2;PREDRIVE;1;4196;34.96701
D2;PREDRIVE;1;4197;34.97536
D2;PREDRIVE;1;4198;34.98355
D2;PREDRIVE;1;4199;34.99192
D2;PREDRIVE;1;4200;35.00052
D2;PREDRIVE;1;4201;35.00868
D2;PREDRIVE;1;4202;35.01699
D2;PREDRIVE;1;4203;35.02522
D2;PREDRIVE;1;4204;35.03358
D2;PREDRIVE;1;4205;35.04199
D2;PREDRIVE;1;4206;35.05039
D2;PREDRIVE;1;4207;35.05861
D2;PREDRIVE;1;4208;35.06703
D2;PREDRIVE;1;4209;35.07522
D2;PREDRIVE;1;4210;35.08357
D2;PREDRIVE;1;4211;35.09192
D2;PREDRIVE;1;4212;35.10015
D2;PREDRIVE;1;4213;35.10853
